"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00120611","1986-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","223.0","E","52.3",",E","11",",E","7",",E","0",",E","0",",E","0",",E","0",",E","24",",E","2",",E","9.6",",E,02,","25.3",",,E,15,","33.2",",E,13,","30.1","E","21.1",",E","85.5",",,,E","19.37",",E","24.54",",,,E","14.21",",,,E"
"SPE00120611","1986-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","242.7","E","19.7",",E","9",",E","5",",E","0",",E","0",",E","0",",E","0",",E","20",",E","0",",E","5.3",",E,31,","16.4",",,E,16,","31.0",",E,07,","89.7","E","59.6",",E","45.0",",,,E","17.05",",E","22.37",",,,E","11.72",",,,E"
"SPE00120611","1986-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","242.7","E","0.0",",E","14",",E","11",",E","0",",E","0",",E","0",",E","0",",E","5",",E","0",",E","0.2",",E,28,","22.8",",,E,23,","22.2",",E,01,","282.6","E","192.9",",E","99.1",",,,E","11.90",",E","17.34",",,,E","6.47",",,,E"
"SPE00120611","1986-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","242.7","E","0.0",",E","16",",E","15",",E","0",",E","0",",E","1",",E","0",",E","1",",E","0",",E","0.0",",E,30,","17.0",",,E,20,","21.2",",E,07,","529.6","E","247.0",",E","140.9",",,,E","10.36",",E","14.49",",,,E","6.24",",,,E"
"SPE00120611","1987-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","16",",E","10",",E","0",",E","0",",E","9",",E","0",",E","0",",E","0",",E","-2.5",",E,08,","25.1",",,E,10,","20.6",",E,27,","862.9","E","333.3",",E","106.3",",,,E","7.58",",E","11.91",",,,E","3.25",",,,E"
"SPE00120611","1987-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","22",",E","14",",E","0",",E","0",",E","0",",E","0",",E","1",",E","0",",E","0.5",",E,20,","16.1",",,E,25,","21.7",",E,27,","1116.2","E","253.3",",E","131.7",",,,E","9.29",",E","13.20",",,,E","5.37",",,,E"
"SPE00120611","1987-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","10",",E","7",",E","0",",E","0",",E","2",",E","0",",E","3",",E","0",",E","-1.8",",E,16,","19.9",",,E,28,","25.6",",E,06,","1344.9","E","228.7",",E","73.5",",,,E","10.95",",E","16.34",",,,E","5.57",",,,E"
"SPE00120611","1987-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","7.2","E","7.2",",E","11",",E","6",",E","0",",E","0",",E","0",",E","0",",E","15",",E","0",",E","2.3",",E,01,","15.1",",,E,12,","30.1",",E,23,","1460.2","E","115.3",",E","57.9",",,,E","14.73",",E","20.57",",,,E","8.89",",,,E"
"SPE00120611","1987-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","9.9","E","2.7",",E","8",",E","3",",E","0",",E","0",",E","0",",E","0",",E","6",",E","0",",E","3.8",",E,18,","9.6",",,E,12,","29.8",",E,01,","1585.5","E","125.3",",E","26.6",",,,E","14.38",",E","19.78",",,,E","8.97",",,,E"
"SPE00120611","1987-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","35.2","E","25.3",",E","10",",E","7",",E","1",",E","0",",E","0",",E","0",",E","21",",E","1",",E","7.0",",E,17,","52.4",",,E,19,","35.6",",E,28,","1631.3","E","45.8",",E","107.9",",,,E","17.65",",E","23.08",",,,E","12.22",",,,E"
"SPE00120611","1987-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","95.3","E","60.1",",E","13",",E","6",",E","0",",E","0",",E","0",",E","0",",E","29",",E","0",",E","9.9",",E,27,","13.6",",,E,16,","29.9",",E,10,","8.7","E","8.7",",E","41.8",",,,E","19.99",",E","24.45",",,,E","15.53",",,,E"
"SPE00120611","1987-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","193.3","E","98.0",",E","8",",E","3",",E","0",",E","0",",E","0",",E","0",",E","31",",E","2",",E","11.2",",E,26,","14.2",",,E,24,","33.2",",E,31,+","9.9","E","1.2",",E","30.5",",,,E","21.46",",E","27.24",",,,E","15.68",",,,E"
"SPE00120611","1987-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","315.6","E","122.3",",E","6",",E","3",",E","1",",E","0",",E","0",",E","0",",E","30",",E","7",",E","7.6",",E,29,","37.8",",,E,26,","40.6",",E,16,","19.3","E","9.4",",E","49.5",",,,E","22.10",",E","28.80",",,,E","15.40",",,,E"
"SPE00120611","1987-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","329.0","E","13.4",",E","14",",E","9",",E","2",",E","0",",E","0",",E","0",",E","21",",E","0",",E","5.6",",E,22,","34.9",",,E,27,","28.1",",E,04,","87.4","E","68.1",",E","118.7",",,,E","16.57",",E","21.78",",,,E","11.35",",,,E"
"SPE00120611","1987-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","329.2","E","0.2",",E","17",",E","13",",E","2",",E","0",",E","0",",E","0",",E","5",",E","0",",E","2.9",",E,24,","30.6",",,E,24,","25.1",",E,01,","272.9","E","185.5",",E","205.6",",,,E","12.16",",E","16.57",",,,E","7.75",",,,E"
"SPE00120611","1987-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","333.3","E","4.1",",E","8",",E","2",",E","0",",E","0",",E","0",",E","0",",E","3",",E","0",",E","1.6",",E,01,","15.1",",,E,31,","23.7",",E,17,","462.8","E","189.9",",E","31.8",",,,E","12.34",",E","16.71",",,,E","7.97",",,,E"
"SPE00120611","1988-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","21",",E","14",",E","1",",E","0",",E","0",",E","0",",E","1",",E","0",",E","2.5",",E,12,","26.7",",,E,29,","21.8",",E,27,","670.8","E","208.0",",E","151.9",",,,E","11.62",",E","15.79",",,,E","7.45",",,,E"
"SPE00120611","1988-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","17",",E","13",",E","0",",E","0",",E","1",",E","0",",E","1",",E","0",",E","-0.6",",E,20,","20.7",",,E,07,","21.6",",E,13,","919.5","E","248.7",",E","133.1",",,,E","9.76",",E","14.48",",,,E","5.04",",,,E"
"SPE00120611","1988-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","14",",E","12",",E","0",",E","0",",E","2",",E","0",",E","4",",E","0",",E","-2.0",",E,03,","18.8",",,E,04,","26.3",",E,19,","1153.1","E","233.6",",E","115.6",",,,E","10.80",",E","16.28",",,,E","5.32",",,,E"
"SPE00120611","1988-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","3.9","E","3.9",",E","25",",E","11",",E","1",",E","0",",E","0",",E","0",",E","6",",E","0",",E","4.6",",E,02,","48.9",",,E,05,","28.6",",E,21,","1291.8","E","138.7",",E","171.7",",,,E","13.84",",E","18.71",",,,E","8.97",",,,E"
"SPE00120611","1988-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","11.4","E","7.5",",E","17",",E","10",",E","0",",E","0",",E","0",",E","0",",E","18",",E","0",",E","7.7",",E,21,","16.4",",,E,24,","28.0",",E,07,","1365.0","E","73.2",",E","69.8",",,,E","16.21",",E","21.38",",,,E","11.05",",,,E"
"SPE00120611","1988-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","39.5","E","28.1",",E","18",",E","11",",E","1",",E","0",",E","0",",E","0",",E","20",",E","0",",E","8.3",",E,07,","35.6",",,E,13,","29.3",",E,23,","1388.5","E","23.5",",E","80.6",",,,E","18.49",",E","23.24",",,,E","13.73",",,,E"
"SPE00120611","1988-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","91.4","E","51.9",",E","12",",E","6",",E","1",",E","0",",E","0",",E","0",",E","29",",E","1",",E","10.7",",E,16,","48.7",",,E,04,","32.3",",E,22,","8.3","E","8.3",",E","99.5",",,,E","19.74",",E","25.69",",,,E","13.79",",,,E"
"SPE00120611","1988-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","164.2","E","72.8",",E","11",",E","7",",E","1",",E","0",",E","0",",E","0",",E","30",",E","2",",E","8.2",",E,30,","30.2",",,E,02,","38.3",",E,27,","12.7","E","4.4",",E","67.0",",,,E","20.54",",E","25.72",",,,E","15.36",",,,E"
"SPE00120611","1988-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","209.8","E","45.6",",E","8",",E","6",",E","0",",E","0",",E","0",",E","0",",E","20",",E","3",",E","9.4",",E,30,","23.8",",,E,29,","41.7",",E,07,","34.4","E","21.7",",E","74.0",",,,E","19.13",",E","24.53",",,,E","13.72",",,,E"
"SPE00120611","1988-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","233.7","E","23.9",",E","9",",E","1",",E","0",",E","0",",E","0",",E","0",",E","25",",E","0",",E","6.2",",E,01,","2.6",",,E,09,","30.0",",E,09,","75.7","E","41.3",",E","12.6",",,,E","17.77",",E","23.99",",,,E","11.55",",,,E"
"SPE00120611","1988-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","241.7","E","8.0",",E","4",",E","2",",E","0",",E","0",",E","7",",E","0",",E","12",",E","0",",E","-6.2",",E,23,","3.8",",,E,30,","26.1",",E,09,","242.3","E","166.6",",E","10.1",",,,E","13.05",",E","19.06",",,,E","7.03",",,,E"
"SPE00120611","1988-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","241.7","E","0.0",",E","8",",E","6",",E","1",",E","0",",E","3",",E","0",",E","0",",E","0",",E","-2.5",",E,31,","26.9",",,E,01,","17.1",",E,04,","541.9","E","299.6",",E","82.1",",,,E","8.67",",E","12.75",",,,E","4.59",",,,E"
"SPE00120611","1989-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","7",",E","3",",E","1",",E","0",",E","7",",E","0",",E","0",",E","0",",E","-2.6",",E,03,","30.4",",,E,06,","19.2",",E,12,","867.1","E","325.2",",E","45.2",",,,E","7.84",",E","13.87",",,,E","1.82",",,,E"
"SPE00120611","1989-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","10",",E","8",",E","1",",E","0",",E","1",",E","0",",E","4",",E","0",",E","-0.5",",E,16,","34.3",",,E,25,","24.4",",E,18,","1096.4","E","229.3",",E","113.7",",,,E","10.14",",E","16.51",",,,E","3.78",",,,E"
"SPE00120611","1989-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.7","E","0.7",",E","13",",E","7",",E","0",",E","0",",E","0",",E","0",",E","7",",E","0",",E","0.2",",E,20,","15.5",",,E,17,","29.1",",E,26,","1283.8","E","187.4",",E","54.0",",,,E","12.31",",E","18.40",",,,E","6.22",",,,E"
"SPE00120611","1989-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.7","E","0.0",",E","23",",E","15",",E","2",",E","0",",E","0",",E","0",",E","3",",E","0",",E","2.9",",E,22,","92.4",",,E,03,","22.4",",E,09,","1501.5","E","217.7",",E","259.9",",,,E","11.08",",E","16.25",",,,E","5.90",",,,E"
"SPE00120611","1989-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","23.4","E","22.7",",E","8",",E","3",",E","1",",E","0",",E","0",",E","0",",E","25",",E","0",",E","3.8",",E,02,","29.4",",,E,30,","31.7",",E,04,","1552.9","E","51.4",",E","42.1",",,,E","17.41",",E","23.78",",,,E","11.03",",,,E"
"SPE00120611","1989-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","72.9","E","49.5",",E","8",",E","4",",E","0",",E","0",",E","0",",E","0",",E","21",",E","0",",E","4.4",",E,05,","8.9",",,E,04,","31.4",",E,12,","1584.9","E","32.0",",E","27.3",",,,E","18.92",",E","24.64",",,,E","13.19",",,,E"
"SPE00120611","1989-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","178.3","E","105.4",",E","6",",E","3",",E","0",",E","0",",E","0",",E","0",",E","31",",E","5",",E","12.5",",E,03,","4.7",",,E,06,","37.6",",E,21,","0.0","E","0.0",",E","17.0",",,,E","21.73",",E","27.65",",,,E","15.82",",,,E"
"SPE00120611","1989-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","269.7","E","91.4",",E","7",",E","3",",E","0",",E","0",",E","0",",E","0",",E","31",",E","0",",E","10.2",",E,29,","17.9",",,E,04,","31.4",",E,09,","0.3","E","0.3",",E","32.9",",,,E","21.27",",E","27.04",",,,E","15.51",",,,E"
"SPE00120611","1989-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","303.2","E","33.5",",E","7",",E","3",",E","0",",E","0",",E","0",",E","0",",E","27",",E","1",",E","7.5",",E,30,","17.9",",,E,09,","34.0",",E,21,","29.5","E","29.2",",E","35.3",",,,E","18.48",",E","24.99",",,,E","11.96",",,,E"
"SPE00120611","1989-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","334.0","E","30.8",",E","5",",E","3",",E","0",",E","0",",E","0",",E","0",",E","21",",E","0",",E","4.6",",E,16,","12.7",",,E,08,","30.4",",E,04,","88.9","E","59.4",",E","24.0",",,,E","17.41",",E","23.31",",,,E","11.51",",,,E"
"SPE00120611","1989-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","335.5","E","1.5",",E","12",",E","7",",E","3",",E","0",",E","0",",E","0",",E","4",",E","0",",E","4.7",",E,10,","46.4",",,E,05,","24.8",",E,13,","200.2","E","111.3",",E","158.8",",,,E","14.67",",E","18.59",",,,E","10.75",",,,E"
"SPE00120611","1989-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","338.4","E","2.9",",E","8",",E","2",",E","0",",E","0",",E","0",",E","0",",E","4",",E","0",",E","4.2",",E,05,","6.7",",,E,22,","23.5",",E,16,","336.5","E","136.3",",E","13.8",",,,E","14.03",",E","18.38",",,,E","9.67",",,,E"
"SPE00120611","1990-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","10",",E","9",",E","1",",E","0",",E","3",",E","0",",E","0",",E","0",",E","-0.6",",E,22,","34.8",",,E,07,","19.5",",E,25,","613.8","E","277.3",",E","87.0",",,,E","9.39",",E","14.96",",,,E","3.82",",,,E"
"SPE00120611","1990-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","1.3","E","1.3",",E","7",",E","3",",E","0",",E","0",",E","0",",E","0",",E","6",",E","0",",E","3.2",",E,14,","14.5",",,E,10,","26.8",",E,23,","755.7","E","141.9",",E","39.3",",,,E","13.31",",E","18.71",",,,E","7.91",",,,E"
"SPE00120611","1990-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","6.7","E","5.4",",E","9",",E","4",",E","0",",E","0",",E","2",",E","0",",E","11",",E","0",",E","-2.7",",E,04,","12.4",",,E,01,","29.0",",E,21,","940.0","E","184.3",",E","32.5",",,,E","12.56",",E","18.75",",,,E","6.38",",,,E"
"SPE00120611","1990-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","6.7","E","0.0",",E","21",",E","20",",E","2",",E","0",",E","0",",E","0",",E","3",",E","0",",E","3.8",",E,04,","41.4",",,E,22,","25.8",",E,30,","1142.1","E","202.1",",E","216.3",",,,E","11.60",",E","15.73",",,,E","7.46",",,,E"
"SPE00120611","1990-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","18.4","E","11.7",",E","10",",E","6",",E","0",",E","0",",E","0",",E","0",",E","23",",E","0",",E","8.3",",E,29,","11.9",",,E,22,","31.4",",E,31,","1181.1","E","39.0",",E","46.6",",,,E","17.45",",E","23.49",",,,E","11.42",",,,E"
"SPE00120611","1990-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","33.9","E","15.5",",E","12",",E","9",",E","0",",E","0",",E","0",",E","0",",E","21",",E","0",",E","9.6",",E,03,","13.0",",,E,19,","30.8",",E,25,","1220.6","E","39.5",",E","68.8",",,,E","17.53",",E","22.23",",,,E","12.83",",,,E"
"SPE00120611","1990-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","123.9","E","90.0",",E","6",",E","4",",E","0",",E","0",",E","0",",E","0",",E","30",",E","8",",E","9.7",",E,04,","21.6",",,E,25,","39.2",",E,21,","9.6","E","9.6",",E","41.1",",,,E","20.93",",E","27.51",",,,E","14.34",",,,E"
"SPE00120611","1990-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","230.7","E","106.8",",E","9",",E","4",",E","0",",E","0",",E","0",",E","0",",E","30",",E","6",",E","10.8",",E,18,","16.0",",,E,30,","35.7",",E,23,","11.2","E","1.6",",E","46.5",",,,E","21.73",",E","27.92",",,,E","15.53",",,,E"
"SPE00120611","1990-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","295.0","E","64.3",",E","7",",E","2",",E","0",",E","0",",E","0",",E","0",",E","28",",E","1",",E","10.2",",E,09,","14.9",",,E,23,","34.8",",E,28,","15.5","E","4.3",",E","25.7",",,,E","20.33",",E","26.07",",,,E","14.60",",,,E"
"SPE00120611","1990-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","315.9","E","20.9",",E","14",",E","9",",E","1",",E","0",",E","0",",E","0",",E","17",",E","0",",E","5.4",",E,10,","33.9",",,E,07,","28.8",",E,02,","87.9","E","72.4",",E","117.7",",,,E","16.67",",E","22.12",",,,E","11.22",",,,E"
"SPE00120611","1990-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","315.9","E","0.0",",E","20",",E","9",",E","2",",E","0",",E","0",",E","0",",E","4",",E","0",",E","0.7",",E,06,","38.7",",,E,27,","22.8",",E,09,","299.5","E","211.6",",E","167.1",",,,E","11.28",",E","15.12",",,,E","7.44",",,,E"
"SPE00120611","1990-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","316.2","E","0.3",",E","16",",E","9",",E","1",",E","0",",E","13",",E","0",",E","0",",E","0",",E","-4.2",",E,21,","34.0",",,E,10,","20.8",",E,29,","655.4","E","355.9",",E","136.2",",,,E","6.86",",E","11.32",",,,E","2.40",",,,E"
"SPE00120611","1991-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","17",",E","9",",E","0",",E","0",",E","4",",E","0",",E","0",",E","0",",E","-1.2",",E,21,","16.7",",,E,11,","21.0",",E,09,","968.0","E","312.6",",E","88.2",",,,E","8.25",",E","12.83",",,,E","3.67",",,,E"
"SPE00120611","1991-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","15",",E","9",",E","0",",E","0",",E","5",",E","0",",E","3",",E","0",",E","-3.2",",E,15,","9.8",",,E,13,","23.5",",E,24,","1255.0","E","287.0",",E","53.7",",,,E","8.08",",E","13.50",",,,E","2.67",",,,E"
"SPE00120611","1991-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","13",",E","6",",E","1",",E","0",",E","0",",E","0",",E","4",",E","0",",E","2.0",",E,30,","83.8",",,E,24,","25.6",",E,20,","1455.1","E","200.1",",E","132.1",",,,E","11.88",",E","16.76",",,,E","6.99",",,,E"
"SPE00120611","1991-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","16",",E","12",",E","0",",E","0",",E","1",",E","0",",E","3",",E","0",",E","-1.2",",E,22,","20.4",",,E,25,","27.3",",E,10,","1687.6","E","232.5",",E","128.5",",,,E","10.58",",E","16.08",",,,E","5.08",",,,E"
"SPE00120611","1991-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","7.2","E","7.2",",E","16",",E","9",",E","2",",E","0",",E","0",",E","0",",E","10",",E","0",",E","5.2",",E,06,","39.6",",,E,08,","31.0",",E,28,","1846.2","E","158.6",",E","151.4",",,,E","13.45",",E","17.94",",,,E","8.95",",,,E"
"SPE00120611","1991-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","20.6","E","13.4",",E","6",",E","3",",E","0",",E","0",",E","0",",E","0",",E","16",",E","0",",E","6.4",",E,19,","7.2",",,E,16,","31.4",",E,30,","1901.2","E","55.0",",E","16.5",",,,E","16.95",",E","22.05",",,,E","11.84",",,,E"
"SPE00120611","1991-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","81.3","E","60.7",",E","11",",E","7",",E","0",",E","0",",E","0",",E","0",",E","28",",E","2",",E","9.8",",E,06,","13.7",",,E,30,","35.0",",E,10,","9.1","E","9.1",",E","49.3",",,,E","20.00",",E","25.15",",,,E","14.85",",,,E"
"SPE00120611","1991-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","191.3","E","110.0",",E","5",",E","3",",E","0",",E","0",",E","0",",E","0",",E","31",",E","2",",E","13.4",",E,11,+","9.1",",,E,08,","33.7",",E,13,","9.1","E","0.0",",E","24.3",",,,E","21.88",",E","27.39",",,,E","16.38",",,,E"
"SPE00120611","1991-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","289.2","E","97.9",",E","14",",E","7",",E","1",",E","0",",E","0",",E","0",",E","26",",E","5",",E","10.6",",E,29,","64.0",",,E,29,","34.6",",E,21,","23.0","E","13.9",",E","144.4",",,,E","21.13",",E","27.01",",,,E","15.25",",,,E"
"SPE00120611","1991-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","289.5","E","0.3",",E","17",",E","8",",E","1",",E","0",",E","0",",E","0",",E","8",",E","0",",E","1.5",",E,24,","34.9",",,E,26,","25.5",",E,04,","167.8","E","144.8",",E","115.2",",,,E","13.67",",E","18.55",",,,E","8.79",",,,E"
"SPE00120611","1991-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","289.7","E","0.2",",E","15",",E","12",",E","2",",E","0",",E","1",",E","0",",E","3",",E","0",",E","-0.5",",E,24,","33.6",",,E,20,","22.8",",E,03,+","356.2","E","188.4",",E","154.1",",,,E","12.06",",E","16.05",",,,E","8.07",",,,E"
"SPE00120611","1991-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","289.7","E","0.0",",E","7",",E","1",",E","0",",E","0",",E","6",",E","0",",E","0",",E","0",",E","-3.2",",E,27,","8.8",",,E,18,","17.5",",E,05,","645.3","E","289.1",",E","15.7",",,,E","9.01",",E","13.95",",,,E","4.06",",,,E"
"SPE00120611","1992-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","9",",E","4",",E","0",",E","0",",E","9",",E","0",",E","0",",E","0",",E","-3.0",",E,29,","10.0",",,E,20,","20.6",",E,08,","999.3","E","354.0",",E","33.4",",,,E","6.91",",E","11.27",",,,E","2.55",",,,E"
"SPE00120611","1992-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","6",",E","2",",E","0",",E","0",",E","7",",E","0",",E","0",",E","0",",E","-2.1",",E,22,","13.9",",,E,12,","20.7",",E,11,","1267.2","E","267.9",",E","22.0",",,,E","9.10",",E","14.96",",,,E","3.24",",,,E"
"SPE00120611","1992-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","13",",E","10",",E","1",",E","0",",E","0",",E","0",",E","1",",E","0",",E","1.8",",E,30,","35.4",",,E,24,","27.3",",E,20,","1519.8","E","252.6",",E","108.0",",,,E","10.18",",E","15.33",",,,E","5.04",",,,E"
"SPE00120611","1992-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","15",",E","11",",E","0",",E","0",",E","0",",E","0",",E","6",",E","0",",E","2.8",",E,12,","10.0",",,E,17,","23.8",",E,20,","1715.8","E","196.0",",E","67.7",",,,E","11.80",",E","16.72",",,,E","6.88",",,,E"
"SPE00120611","1992-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","34.4","E","34.4",",E","10",",E","3",",E","0",",E","0",",E","0",",E","0",",E","19",",E","3",",E","4.9",",E,05,","23.4",",,E,01,","34.8",",E,16,","1789.5","E","73.7",",E","38.9",",,,E","17.07",",E","23.64",",,,E","10.49",",,,E"
"SPE00120611","1992-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","44.9","E","10.5",",E","14",",E","11",",E","2",",E","0",",E","0",",E","0",",E","9",",E","0",",E","6.0",",E,12,","68.6",",,E,22,","31.6",",E,28,","1878.3","E","88.8",",E","162.0",",,,E","15.72",",E","20.41",",,,E","11.03",",,,E"
"SPE00120611","1992-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","122.9","E","78.0",",E","12",",E","8",",E","0",",E","0",",E","0",",E","0",",E","24",",E","4",",E","10.0",",E,11,","15.6",",,E,05,","35.0",",E,30,+","11.8","E","11.8",",E","54.9",",,,E","20.47",",E","25.47",",,,E","15.47",",,,E"
"SPE00120611","1992-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","209.3","E","86.4",",E","9",",E","7",",E","2",",E","0",",E","0",",E","0",",E","30",",E","2",",E","10.7",",E,31,","36.5",",,E,30,","35.1",",E,27,","16.8","E","5.0",",E","105.9",",,,E","20.96",",E","26.64",",,,E","15.28",",,,E"
"SPE00120611","1992-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","229.7","E","20.4",",E","12",",E","6",",E","2",",E","0",",E","0",",E","0",",E","20",",E","1",",E","9.2",",E,24,","44.9",",,E,27,","34.2",",E,16,","52.3","E","35.5",",E","100.2",",,,E","17.83",",E","23.33",",,,E","12.32",",,,E"
"SPE00120611","1992-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","229.7","E","0.0",",E","24",",E","18",",E","5",",E","0",",E","0",",E","0",",E","1",",E","0",",E","4.1",",E,18,","84.6",",,E,06,","23.3",",E,01,","214.9","E","162.6",",E","432.2",",,,E","13.09",",E","16.51",",,,E","9.66",",,,E"
"SPE00120611","1992-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","229.7","E","0.0",",E","11",",E","7",",E","1",",E","0",",E","0",",E","0",",E","6",",E","0",",E","4.8",",E,22,","29.7",",,E,17,","24.3",",E,23,","336.7","E","121.8",",E","92.1",",,,E","14.27",",E","18.49",",,,E","10.05",",,,E"
"SPE00120611","1992-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","229.7","E","0.0",",E","10",",E","9",",E","1",",E","0",",E","1",",E","0",",E","1",",E","0",",E","-1.7",",E,31,","26.9",",,E,08,","21.8",",E,02,","582.5","E","245.8",",E","132.3",",,,E","10.40",",E","14.14",",,,E","6.67",",,,E"
